"Participant","Stimulus","Trial_Order_Phase1","Trial_Duration_Phase1","Rating_RT_Phase1","Cue_Color","Condition","Arousal","Enticing","Valence","Trial_Order_Phase2","Trial_Duration_Phase2","Rating_RT_Phase2","Realness","Gender","SexualOrientation"
"S073","Opposite-sex_couple_022_v",26,2,3265,"red","Reality",0,0,0,1,1,1417,2,"Male","Heterosexual"
"S073","Opposite-sex_couple_020_h",27,2,5624,"green","Fiction",3,6,5,1,1,991,-3,"Male","Heterosexual"
"S073","Opposite-sex_couple_014_h",28,2,2164,"red","Reality",0,0,0,1,1,1669,2,"Male","Heterosexual"
"S073","Female_009_h",29,2,4398,"green","Fiction",3,5,3,1,1,772,-3,"Male","Heterosexual"
"S073","Opposite-sex_couple_018_h",30,2,2443,"green","Fiction",0,0,0,1,1,1233,2,"Male","Heterosexual"
"S073","Opposite-sex_couple_009_h",31,2,2108,"green","Fiction",0,0,0,1,1,1894,1,"Male","Heterosexual"
"S073","Female_014_v",32,2,2794,"green","Fiction",0,0,0,1,1,3566,2,"Male","Heterosexual"
"S073","Female_007_v",33,2,3787,"red","Reality",0,3,5,1,1,1244,3,"Male","Heterosexual"
"S073","Opposite-sex_couple_013_h",34,2,2035,"red","Reality",0,0,0,1,1,1520,3,"Male","Heterosexual"
"S073","Opposite-sex_couple_017_v",35,2,2464,"green","Fiction",0,0,3,1,1,1376,-1,"Male","Heterosexual"
"S073","Opposite-sex_couple_025_h",36,2,3400,"green","Fiction",0,0,0,1,1,1513,2,"Male","Heterosexual"
"S073","Female_024_v",37,2,3152,"green","Fiction",0,0,0,1,1,1132,-3,"Male","Heterosexual"
"S073","Opposite-sex_couple_011_h",38,2,6428,"green","Fiction",0,0,4,1,1,1204,1,"Male","Heterosexual"
"S073","Female_002_h",39,2,5487,"green","Fiction",6,5,5,1,1,2842,-2,"Male","Heterosexual"
"S073","Female_016_h",40,2,2861,"green","Fiction",0,0,0,1,1,1590,0,"Male","Heterosexual"
"S073","Opposite-sex_couple_012_h",41,2,3212,"red","Reality",0,0,0,1,1,1514,0,"Male","Heterosexual"
"S073","Opposite-sex_couple_019_v",42,2,3722,"red","Reality",0,5,5,1,1,1510,-2,"Male","Heterosexual"
"S073","Opposite-sex_couple_015_h",43,2,3987,"red","Reality",4,4,4,1,1,877,3,"Male","Heterosexual"
"S073","Female_017_v",44,2,5377,"red","Reality",3,2,3,1,1,1140,-3,"Male","Heterosexual"
"S073","Female_019_h",45,2,5165,"red","Reality",6,5,5,1,1,1855,2,"Male","Heterosexual"
"S073","Female_015_v",46,2,2586,"red","Reality",0,0,0,1,1,1136,-3,"Male","Heterosexual"
"S073","Female_025_h",47,2,4493,"red","Reality",0,3,3,1,1,1218,2,"Male","Heterosexual"
"S073","Female_004_v",48,2,4007,"red","Reality",0,3,3,1,1,1217,-1,"Male","Heterosexual"
"S073","Opposite-sex_couple_002_h",49,2,3284,"green","Fiction",4,4,5,1,1,1295,3,"Male","Heterosexual"
"S073","Opposite-sex_couple_048_h",50,2,4105,"red","Reality",1,3,4,1,1,1277,2,"Male","Heterosexual"
"S169","Opposite-sex_couple_013_h",1,2,8415,"blue","Reality",0,0,0,1,1,1590,-2,"Female","Heterosexual"
"S169","Opposite-sex_couple_020_h",2,2,5896,"blue","Reality",1,2,1,1,1,1933,1,"Female","Heterosexual"
"S169","Male_004_v",3,2,6841,"blue","Reality",1,1,2,1,1,1299,3,"Female","Heterosexual"
"S169","Male_005_v",4,2,2879,"red","Fiction",0,0,0,1,1,1240,2,"Female","Heterosexual"
"S169","Male_006_v",5,2,5573,"red","Fiction",0,1,1,1,1,2414,2,"Female","Heterosexual"
"S169","Opposite-sex_couple_022_v",6,2,2783,"blue","Reality",1,1,1,1,1,5870,2,"Female","Heterosexual"
"S169","Male_019_h",7,2,2520,"blue","Reality",1,1,2,1,1,2456,3,"Female","Heterosexual"
"S169","Male_018_v",8,2,3248,"red","Fiction",1,1,2,1,1,881,0,"Female","Heterosexual"
"S169","Opposite-sex_couple_048_h",9,2,3343,"blue","Reality",3,2,2,1,1,1346,3,"Female","Heterosexual"
"S169","Male_002_v",10,2,3237,"blue","Reality",1,1,0,1,1,1954,2,"Female","Heterosexual"
"S169","Opposite-sex_couple_024_h",11,2,3556,"red","Fiction",2,2,1,1,1,1293,-2,"Female","Heterosexual"
"S169","Male_011_v",12,2,2961,"blue","Reality",2,0,1,1,1,50761,0,"Female","Heterosexual"
"S169","Male_014_v",13,2,6300,"blue","Reality",1,1,0,1,1,5004,2,"Female","Heterosexual"
"S169","Male_016_v",14,2,3230,"red","Fiction",2,1,2,1,1,2483,-2,"Female","Heterosexual"
"S169","Male_024_h",15,2,3457,"red","Fiction",2,1,1,1,1,2605,1,"Female","Heterosexual"
"S169","Opposite-sex_couple_033_v",16,2,4666,"blue","Reality",2,1,2,1,1,2053,2,"Female","Heterosexual"
"S169","Male_021_h",17,2,12535,"blue","Reality",2,1,2,1,1,2321,1,"Female","Heterosexual"
"S169","Opposite-sex_couple_002_h",18,2,2737,"blue","Reality",1,1,1,1,1,1876,1,"Female","Heterosexual"
"S169","Opposite-sex_couple_016_v",19,2,2921,"blue","Reality",2,0,1,1,1,2232,0,"Female","Heterosexual"
"S169","Opposite-sex_couple_015_h",20,2,1782,"blue","Reality",5,3,3,1,1,1905,2,"Female","Heterosexual"
"S169","Opposite-sex_couple_009_h",21,2,2959,"red","Fiction",2,2,1,1,1,2010,-2,"Female","Heterosexual"
"S169","Male_003_v",22,2,2003,"blue","Reality",2,1,2,1,1,1641,1,"Female","Heterosexual"
"S169","Opposite-sex_couple_018_h",23,2,7266,"red","Fiction",1,1,2,1,1,1169,1,"Female","Heterosexual"
"S169","Male_013_v",24,2,2906,"red","Fiction",2,1,2,1,1,2614,0,"Female","Heterosexual"
"S169","Male_009_v",25,2,62203,"blue","Reality",2,2,0,1,1,2483,1,"Female","Heterosexual"
"S169","Male_025_v",26,2,10482,"red","Fiction",1,2,1,1,1,1629,1,"Female","Heterosexual"
"S169","Opposite-sex_couple_035_h",27,2,2973,"blue","Reality",2,1,1,1,1,3161,-3,"Female","Heterosexual"
"S169","Male_001_v",28,2,3984,"red","Fiction",2,1,2,1,1,1437,2,"Female","Heterosexual"
"S169","Opposite-sex_couple_017_v",29,2,2321,"blue","Reality",2,1,2,1,1,1980,1,"Female","Heterosexual"
"S169","Opposite-sex_couple_023_h",30,2,3570,"blue","Reality",2,1,2,1,1,1537,1,"Female","Heterosexual"
"S169","Male_022_v",31,2,2370,"blue","Reality",2,1,2,1,1,1940,-2,"Female","Heterosexual"
"S169","Male_020_v",32,2,6989,"red","Fiction",2,1,2,1,1,1524,-1,"Female","Heterosexual"
"S169","Opposite-sex_couple_047_v",33,2,2192,"red","Fiction",3,1,2,1,1,2991,2,"Female","Heterosexual"
"S169","Opposite-sex_couple_019_v",34,2,5731,"blue","Reality",1,2,2,1,1,1028,2,"Female","Heterosexual"
"S169","Male_010_v",35,2,9481,"red","Fiction",2,1,2,1,1,1244,0,"Female","Heterosexual"
"S169","Opposite-sex_couple_012_h",36,2,3502,"red","Fiction",2,1,0,1,1,3420,1,"Female","Heterosexual"
"S169","Male_008_v",37,2,5822,"red","Fiction",0,0,0,1,1,1563,2,"Female","Heterosexual"
"S169","Opposite-sex_couple_042_h",38,2,5737,"red","Fiction",0,0,0,1,1,2528,-2,"Female","Heterosexual"
"S169","Opposite-sex_couple_014_h",39,2,2379,"red","Fiction",0,0,0,1,1,2693,0,"Female","Heterosexual"
"S169","Male_012_h",40,2,2378,"blue","Reality",1,0,0,1,1,1831,2,"Female","Heterosexual"
"S169","Male_017_v",41,2,3270,"blue","Reality",1,0,0,1,1,884,2,"Female","Heterosexual"
"S169","Opposite-sex_couple_007_h",42,2,1850,"blue","Reality",0,1,0,1,1,8290,1,"Female","Heterosexual"
"S169","Male_023_v",43,2,2220,"blue","Reality",5,5,6,1,1,1356,2,"Female","Heterosexual"
"S169","Opposite-sex_couple_025_h",44,2,6568,"red","Fiction",1,1,0,1,1,1260,2,"Female","Heterosexual"
"S169","Opposite-sex_couple_008_h",45,2,2929,"red","Fiction",0,0,1,1,1,1179,2,"Female","Heterosexual"
"S169","Opposite-sex_couple_011_h",46,2,4464,"red","Fiction",2,1,0,1,1,13572,1,"Female","Heterosexual"
"S169","Opposite-sex_couple_005_h",47,2,3838,"red","Fiction",1,0,1,1,1,3358,2,"Female","Heterosexual"
"S169","Male_007_h",48,2,1977,"red","Fiction",2,1,1,1,1,1761,2,"Female","Heterosexual"
"S169","Opposite-sex_couple_001_v",49,2,3269,"red","Fiction",2,0,1,1,1,1955,2,"Female","Heterosexual"
"S169","Male_015_v",50,2,4506,"blue","Reality",2,0,1,1,1,54338,0,"Female","Heterosexual"
"S076","Male_023_v",1,2,6860,"green","Fiction",3,4,5,1,1,1510,1,"Female","Heterosexual"
"S076","Opposite-sex_couple_023_h",2,2,6033,"red","Reality",3,4,3,1,1,2442,-1,"Female","Heterosexual"
"S076","Male_019_h",3,2,4446,"red","Reality",2,1,1,1,1,1507,1,"Female","Heterosexual"
"S076","Opposite-sex_couple_022_v",4,2,4223,"green","Fiction",2,1,1,1,1,1416,-1,"Female","Heterosexual"
"S076","Male_011_v",5,2,4960,"green","Fiction",2,1,1,1,1,1331,-1,"Female","Heterosexual"
"S076","Male_018_v",6,2,5719,"red","Reality",3,4,3,1,1,1502,-1,"Female","Heterosexual"
"S076","Opposite-sex_couple_042_h",7,2,5495,"green","Fiction",2,3,3,1,1,2212,-3,"Female","Heterosexual"
"S076","Opposite-sex_couple_017_v",8,2,4375,"green","Fiction",3,2,2,1,1,5666,2,"Female","Heterosexual"
"S076","Male_008_v",9,2,6517,"green","Fiction",4,4,4,1,1,1291,-3,"Female","Heterosexual"
"S076","Male_017_v",10,2,5496,"red","Reality",4,5,5,1,1,3390,-1,"Female","Heterosexual"
"S076","Opposite-sex_couple_011_h",11,2,7591,"green","Fiction",2,1,2,1,1,1057,2,"Female","Heterosexual"
"S076","Opposite-sex_couple_007_h",12,2,5090,"green","Fiction",2,3,1,1,1,1156,1,"Female","Heterosexual"
"S076","Opposite-sex_couple_020_h",13,2,7442,"green","Fiction",4,5,4,1,1,1308,-2,"Female","Heterosexual"
"S076","Opposite-sex_couple_018_h",14,2,5673,"red","Reality",4,4,4,1,1,1726,1,"Female","Heterosexual"
"S076","Opposite-sex_couple_015_h",15,2,3811,"red","Reality",5,4,4,1,1,1420,-2,"Female","Heterosexual"
"S076","Opposite-sex_couple_009_h",16,2,3062,"red","Reality",3,2,2,1,1,1453,1,"Female","Heterosexual"
"S076","Male_007_h",17,2,3697,"red","Reality",4,4,3,1,1,1175,2,"Female","Heterosexual"
"S076","Male_014_v",18,2,5350,"red","Reality",5,5,4,1,1,5451,-1,"Female","Heterosexual"
"S076","Opposite-sex_couple_001_v",19,2,2755,"red","Reality",3,2,3,1,1,1642,-1,"Female","Heterosexual"
"S076","Opposite-sex_couple_035_h",20,2,3055,"red","Reality",2,1,2,1,1,1877,1,"Female","Heterosexual"
"S076","Male_003_v",21,2,5013,"green","Fiction",2,2,2,1,1,1440,-1,"Female","Heterosexual"
"S076","Opposite-sex_couple_019_v",22,2,5712,"red","Reality",1,2,4,1,1,1157,-1,"Female","Heterosexual"
"S076","Opposite-sex_couple_014_h",23,2,6250,"red","Reality",3,4,4,1,1,2334,2,"Female","Heterosexual"
"S076","Male_020_v",24,2,3557,"red","Reality",2,3,4,1,1,1688,1,"Female","Heterosexual"
"S076","Opposite-sex_couple_002_h",25,2,4709,"green","Fiction",2,3,4,1,1,2039,1,"Female","Heterosexual"
"S076","Opposite-sex_couple_012_h",26,2,5000,"green","Fiction",4,5,6,1,1,1491,-2,"Female","Heterosexual"
"S076","Opposite-sex_couple_047_v",27,2,6701,"red","Reality",3,4,4,1,1,1085,2,"Female","Heterosexual"
"S076","Male_022_v",28,2,5015,"green","Fiction",4,4,5,1,1,1381,-2,"Female","Heterosexual"
"S076","Male_021_h",29,2,7841,"green","Fiction",3,4,4,1,1,1059,1,"Female","Heterosexual"
"S076","Male_005_v",30,2,5987,"green","Fiction",2,1,1,1,1,1210,-3,"Female","Heterosexual"
"S076","Opposite-sex_couple_013_h",31,2,5313,"red","Reality",2,3,3,1,1,1008,2,"Female","Heterosexual"
"S076","Male_013_v",32,2,5214,"red","Reality",2,3,3,1,1,1569,1,"Female","Heterosexual"
"S076","Opposite-sex_couple_025_h",33,2,5173,"green","Fiction",5,5,6,1,1,1979,1,"Female","Heterosexual"
"S076","Male_012_h",34,2,4062,"red","Reality",4,3,3,1,1,1115,2,"Female","Heterosexual"
"S076","Opposite-sex_couple_048_h",35,2,3636,"green","Fiction",3,4,5,1,1,1086,2,"Female","Heterosexual"
"S076","Male_016_v",36,2,2893,"red","Reality",2,3,2,1,1,2580,-3,"Female","Heterosexual"
"S076","Male_004_v",37,2,4613,"red","Reality",2,3,3,1,1,1434,-3,"Female","Heterosexual"
"S076","Male_001_v",38,2,3962,"red","Reality",0,0,0,1,1,2848,-1,"Female","Heterosexual"
"S076","Male_010_v",39,2,5785,"green","Fiction",2,3,3,1,1,1917,0,"Female","Heterosexual"
"S076","Male_006_v",40,2,4055,"red","Reality",1,1,3,1,1,1047,1,"Female","Heterosexual"
"S076","Male_024_h",41,2,5506,"red","Reality",2,3,4,1,1,1583,-2,"Female","Heterosexual"
"S076","Opposite-sex_couple_008_h",42,2,5915,"red","Reality",3,4,3,1,1,1112,-2,"Female","Heterosexual"
"S076","Male_025_v",43,2,7587,"green","Fiction",0,0,0,1,1,978,-2,"Female","Heterosexual"
"S076","Male_015_v",44,2,3670,"green","Fiction",2,3,4,1,1,1111,2,"Female","Heterosexual"
"S076","Opposite-sex_couple_016_v",45,2,3843,"green","Fiction",2,4,3,1,1,969,-2,"Female","Heterosexual"
"S076","Opposite-sex_couple_005_h",46,2,5057,"red","Reality",5,5,5,1,1,1243,2,"Female","Heterosexual"
"S076","Opposite-sex_couple_024_h",47,2,3869,"green","Fiction",4,5,4,1,1,1288,2,"Female","Heterosexual"
"S076","Male_009_v",48,2,6007,"green","Fiction",3,5,5,1,1,926,-3,"Female","Heterosexual"
"S076","Opposite-sex_couple_033_v",49,2,3575,"red","Reality",2,3,4,1,1,1097,2,"Female","Heterosexual"
"S076","Male_002_v",50,2,5423,"green","Fiction",2,4,4,1,1,1519,-2,"Female","Heterosexual"
"S102","Female_004_v",1,2,4693,"green","Fiction",4,5,4,1,1,1278,-1,"Male","Heterosexual"
"S102","Female_020_v",2,2,7200,"green","Fiction",5,5,5,1,1,1365,2,"Male","Heterosexual"
"S102","Female_018_h",3,2,5292,"red","Reality",5,5,5,1,1,1242,2,"Male","Heterosexual"
"S102","Female_022_h",4,2,6569,"green","Fiction",4,5,5,1,1,1924,1,"Male","Heterosexual"
"S102","Opposite-sex_couple_011_h",5,2,7299,"green","Fiction",3,2,4,1,1,1773,1,"Male","Heterosexual"
"S102","Opposite-sex_couple_019_v",6,2,7202,"red","Reality",1,1,3,1,1,1031,-2,"Male","Heterosexual"
"S102","Opposite-sex_couple_009_h",7,2,7970,"green","Fiction",4,3,4,1,1,1256,0,"Male","Heterosexual"
"S102","Opposite-sex_couple_047_v",8,2,5481,"red","Reality",2,3,3,1,1,1456,-1,"Male","Heterosexual"
"S102","Female_014_v",9,2,7403,"green","Fiction",3,4,3,1,1,1155,-1,"Male","Heterosexual"
"S102","Female_007_v",10,2,13310,"red","Reality",2,2,3,1,1,965,-1,"Male","Heterosexual"
"S102","Female_023_h",11,2,5341,"red","Reality",3,3,4,1,1,1435,1,"Male","Heterosexual"
"S102","Female_024_v",12,2,9518,"red","Reality",2,3,3,1,1,1141,0,"Male","Heterosexual"
"S102","Opposite-sex_couple_020_h",13,2,8476,"red","Reality",3,2,3,1,1,1127,-1,"Male","Heterosexual"
"S102","Opposite-sex_couple_022_v",14,2,8353,"green","Fiction",1,2,2,1,1,839,-2,"Male","Heterosexual"
"S102","Opposite-sex_couple_005_h",15,2,8692,"red","Reality",4,3,3,1,1,1325,1,"Male","Heterosexual"
"S102","Female_005_v",16,2,6280,"green","Fiction",2,2,1,1,1,1103,1,"Male","Heterosexual"
"S102","Female_017_v",17,2,5728,"red","Reality",4,4,4,1,1,1522,-1,"Male","Heterosexual"
"S102","Opposite-sex_couple_008_h",18,2,8354,"green","Fiction",3,3,3,1,1,835,1,"Male","Heterosexual"
"S102","Opposite-sex_couple_015_h",19,2,5553,"red","Reality",1,1,2,1,1,1069,-2,"Male","Heterosexual"
"S102","Female_019_h",20,2,5018,"red","Reality",2,3,3,1,1,954,-2,"Male","Heterosexual"
"S102","Opposite-sex_couple_016_v",21,2,7625,"green","Fiction",0,1,2,1,1,1600,-2,"Male","Heterosexual"
"S102","Opposite-sex_couple_048_h",22,2,6077,"green","Fiction",0,1,2,1,1,1018,-1,"Male","Heterosexual"
"S102","Female_025_h",23,2,5637,"green","Fiction",2,4,3,1,1,1072,1,"Male","Heterosexual"
"S102","Opposite-sex_couple_018_h",24,2,5474,"red","Reality",3,3,3,1,1,1961,2,"Male","Heterosexual"
"S102","Female_006_v",25,2,4205,"red","Reality",3,4,4,1,1,1043,-1,"Male","Heterosexual"
"S102","Female_001_h",26,2,4501,"green","Fiction",2,2,3,1,1,1180,-1,"Male","Heterosexual"
"S102","Female_012_v",27,2,6114,"red","Reality",2,2,2,1,1,1001,0,"Male","Heterosexual"
"S102","Female_016_h",28,2,7095,"green","Fiction",0,1,2,1,1,1542,0,"Male","Heterosexual"
"S102","Opposite-sex_couple_014_h",29,2,6274,"green","Fiction",1,1,2,1,1,1329,2,"Male","Heterosexual"
"S102","Opposite-sex_couple_025_h",30,2,6552,"green","Fiction",3,4,3,1,1,1298,2,"Male","Heterosexual"
"S102","Female_013_h",31,2,6359,"red","Reality",3,4,4,1,1,939,-1,"Male","Heterosexual"
"S102","Opposite-sex_couple_033_v",32,2,5056,"red","Reality",2,2,2,1,1,931,-1,"Male","Heterosexual"
"S102","Opposite-sex_couple_024_h",33,2,5193,"red","Reality",2,3,3,1,1,1164,-1,"Male","Heterosexual"
"S102","Opposite-sex_couple_013_h",34,2,6117,"red","Reality",1,2,4,1,1,1086,1,"Male","Heterosexual"
"S102","Female_002_h",35,2,3585,"green","Fiction",2,3,3,1,1,1246,1,"Male","Heterosexual"
"S102","Opposite-sex_couple_023_h",36,2,4878,"red","Reality",1,2,3,1,1,1558,1,"Male","Heterosexual"
"S102","Opposite-sex_couple_012_h",37,2,8290,"red","Reality",3,3,3,1,1,1205,1,"Male","Heterosexual"
"S102","Female_021_h",38,2,3870,"green","Fiction",2,3,3,1,1,1303,-1,"Male","Heterosexual"
"S102","Opposite-sex_couple_001_v",39,2,5509,"red","Reality",0,1,3,1,1,1616,1,"Male","Heterosexual"
"S102","Female_003_v",40,2,3611,"red","Reality",1,1,2,1,1,975,-2,"Male","Heterosexual"
"S102","Opposite-sex_couple_035_h",41,2,3172,"green","Fiction",0,0,1,1,1,1045,-1,"Male","Heterosexual"
"S102","Opposite-sex_couple_002_h",42,2,3262,"red","Reality",1,1,2,1,1,1308,-2,"Male","Heterosexual"
"S102","Female_008_v",43,2,4018,"green","Fiction",1,1,1,1,1,1054,1,"Male","Heterosexual"
"S102","Opposite-sex_couple_042_h",44,2,1896,"green","Fiction",0,0,0,1,1,1658,2,"Male","Heterosexual"
"S102","Opposite-sex_couple_007_h",45,2,2779,"green","Fiction",0,0,1,1,1,1978,0,"Male","Heterosexual"
"S102","Female_015_v",46,2,3694,"red","Reality",1,2,2,1,1,1730,1,"Male","Heterosexual"
"S102","Female_010_h",47,2,3327,"red","Reality",0,1,1,1,1,1997,1,"Male","Heterosexual"
"S102","Opposite-sex_couple_017_v",48,2,3783,"green","Fiction",1,1,1,1,1,2055,-1,"Male","Heterosexual"
"S102","Female_009_h",49,2,4567,"green","Fiction",1,2,2,1,1,1956,-1,"Male","Heterosexual"
"S102","Female_011_h",50,2,3497,"red","Reality",1,2,2,1,1,1192,-2,"Male","Heterosexual"
"S202","Male_couple_023_v",1,2,7812,"blue","Reality",2,1,1,1,1,2198,-3,"Male","Homosexual"
"S202","Male_022_v",2,2,7426,"blue","Reality",2,1,1,1,1,1402,-2,"Male","Homosexual"
"S202","Male_012_h",3,2,7085,"red","Fiction",2,3,4,1,1,1944,2,"Male","Homosexual"
"S202","Male_couple_018_h",4,2,9000,"red","Fiction",1,1,4,1,1,2055,0,"Male","Homosexual"
"S202","Male_couple_033_v",5,2,7712,"red","Fiction",2,3,2,1,1,2575,1,"Male","Homosexual"
"S202","Male_couple_003_v",6,2,3805,"blue","Reality",2,2,4,1,1,1650,-1,"Male","Homosexual"
"S202","Male_023_v",7,2,7035,"blue","Reality",2,4,4,1,1,2330,1,"Male","Homosexual"
"S202","Male_018_v",8,2,12091,"blue","Reality",2,5,5,1,1,1969,2,"Male","Homosexual"
"S202","Male_003_v",9,2,6821,"red","Fiction",2,3,3,1,1,1989,1,"Male","Homosexual"
"S202","Male_couple_019_h",10,2,6402,"red","Fiction",3,3,3,1,1,2543,1,"Male","Homosexual"
"S202","Male_couple_007_v",11,2,7246,"blue","Reality",3,4,4,1,1,2292,1,"Male","Homosexual"
"S202","Male_couple_010_h",12,2,3788,"red","Fiction",2,2,2,1,1,2340,1,"Male","Homosexual"
"S202","Male_couple_020_h",13,2,5854,"blue","Reality",2,3,2,1,1,2063,1,"Male","Homosexual"
"S202","Male_couple_025_v",14,2,2773,"blue","Reality",2,2,2,1,1,2127,-1,"Male","Homosexual"
"S202","Male_019_h",15,2,4162,"blue","Reality",1,1,1,1,1,1975,0,"Male","Homosexual"
"S202","Male_couple_024_h",16,2,3909,"blue","Reality",3,3,3,1,1,1681,2,"Male","Homosexual"
"S202","Male_couple_016_h",17,2,7036,"blue","Reality",1,2,4,1,1,2439,2,"Male","Homosexual"
"S202","Male_016_v",18,2,7018,"blue","Reality",3,3,3,1,1,1472,2,"Male","Homosexual"
"S202","Male_couple_021_h",19,2,4160,"red","Fiction",2,2,4,1,1,1813,1,"Male","Homosexual"
"S202","Male_005_v",20,2,14880,"red","Fiction",1,2,3,1,1,1976,-3,"Male","Homosexual"
"S202","Male_couple_037_v",21,2,3295,"red","Fiction",1,1,2,1,1,3993,-1,"Male","Homosexual"
"S202","Male_008_v",22,2,11780,"red","Fiction",2,3,4,1,1,2017,1,"Male","Homosexual"
"S202","Male_024_h",23,2,5678,"blue","Reality",2,2,4,1,1,1461,2,"Male","Homosexual"
"S202","Male_couple_013_h",24,2,6161,"blue","Reality",1,1,4,1,1,2071,0,"Male","Homosexual"
"S202","Male_021_h",25,2,8846,"red","Fiction",3,3,4,1,1,7771,2,"Male","Homosexual"
"S202","Male_couple_047_h",26,2,9209,"blue","Reality",1,3,4,1,1,1713,2,"Male","Homosexual"
"S202","Male_025_v",27,2,5161,"red","Fiction",1,1,2,1,1,2019,1,"Male","Homosexual"
"S202","Male_011_v",28,2,8185,"red","Fiction",0,1,1,1,1,1254,0,"Male","Homosexual"
"S202","Male_couple_009_v",29,2,7883,"red","Fiction",2,2,3,1,1,2682,2,"Male","Homosexual"
"S202","Male_couple_022_v",30,2,4975,"red","Fiction",3,3,4,1,1,2720,-3,"Male","Homosexual"
"S202","Male_couple_029_h",31,2,6154,"blue","Reality",3,3,3,1,1,1637,2,"Male","Homosexual"
"S202","Male_couple_014_h",32,2,10971,"red","Fiction",2,3,4,1,1,3000,-3,"Male","Homosexual"
"S202","Male_013_v",33,2,7875,"red","Fiction",2,3,3,1,1,1861,0,"Male","Homosexual"
"S202","Male_couple_011_v",34,2,2891,"red","Fiction",2,3,3,1,1,3401,0,"Male","Homosexual"
"S202","Male_couple_006_h",35,2,3757,"blue","Reality",1,1,4,1,1,1403,-2,"Male","Homosexual"
"S202","Male_017_v",36,2,5802,"blue","Reality",3,3,4,1,1,1992,2,"Male","Homosexual"
"S202","Male_006_v",37,2,4799,"blue","Reality",2,2,3,1,1,1980,0,"Male","Homosexual"
"S202","Male_couple_015_v",38,2,6957,"red","Fiction",2,2,2,1,1,2577,1,"Male","Homosexual"
"S202","Male_004_v",39,2,5499,"blue","Reality",2,2,3,1,1,1909,2,"Male","Homosexual"
"S202","Male_014_v",40,2,4274,"blue","Reality",2,2,3,1,1,3667,-1,"Male","Homosexual"
"S202","Male_couple_012_v",41,2,5786,"blue","Reality",2,2,3,1,1,2386,0,"Male","Homosexual"
"S202","Male_couple_044_h",42,2,5439,"red","Fiction",2,2,3,1,1,3022,0,"Male","Homosexual"
"S202","Male_015_v",43,2,7456,"blue","Reality",1,1,4,1,1,1456,1,"Male","Homosexual"
"S202","Male_001_v",44,2,5308,"red","Fiction",1,1,2,1,1,2033,-2,"Male","Homosexual"
"S202","Male_010_v",45,2,4321,"blue","Reality",1,1,2,1,1,1553,0,"Male","Homosexual"
"S202","Male_002_v",46,2,3597,"red","Fiction",1,1,1,1,1,1855,-1,"Male","Homosexual"
"S202","Male_009_v",47,2,3520,"red","Fiction",3,4,4,1,1,1665,-1,"Male","Homosexual"
"S202","Male_020_v",48,2,3739,"blue","Reality",2,3,3,1,1,1432,1,"Male","Homosexual"
"S202","Male_007_h",49,2,7496,"red","Fiction",1,0,1,1,1,2064,2,"Male","Homosexual"
"S202","Male_couple_002_h",50,2,5219,"blue","Reality",1,1,3,1,1,1497,2,"Male","Homosexual"
"S019","Male_couple_029_h",1,2,20193,"blue","Fiction",1,6,3,1,1,1377,3,"Male","Homosexual"
"S019","Male_couple_010_h",2,2,8935,"green","Reality",1,5,1,1,1,1179,3,"Male","Homosexual"
"S019","Male_couple_011_v",3,2,11694,"green","Reality",2,2,3,1,1,1609,3,"Male","Homosexual"
"S019","Male_011_v",4,2,5458,"green","Reality",6,6,6,1,1,1997,-1,"Male","Homosexual"
"S019","Male_002_v",5,2,8163,"green","Reality",5,6,6,1,1,3000,-2,"Male","Homosexual"
"S019","Male_couple_006_h",6,2,41785,"green","Reality",1,4,5,1,1,2091,-3,"Male","Homosexual"
"S019","Male_couple_009_v",7,2,7873,"blue","Fiction",4,5,5,1,1,3477,1,"Male","Homosexual"
"S019","Male_015_v",8,2,9961,"blue","Fiction",5,6,5,1,1,2243,0,"Male","Homosexual"
