Participant,Item,Order1,RT1,Condition,Duration1,ISI1,Cue_Color,Cue_Duration,Arousal,Valence,Enticement,Order2,RT2,Duration2,ISI2,Realness,Type,Category,Orientation,Norms_Arousal,Norms_Valence,Luminance,Contrast,Entropy,Complexity,Red,Green
S091,Male_020_v,52,3.723,Photograph,2500.0,500.0,red,1250.0,0.57,0.6,0.67,27,1.503,1000.0,500.0,0.68,Erotic,Male,v,3.25,3.95,76.8132,61.7412,7.1453,157062,4.0439,6.6188
S091,Male_025_v,53,5.61,Photograph,2500.0,500.0,red,1250.0,0.26,0.08,0.3,28,1.327,1000.0,500.0,0.37,Erotic,Male,v,3.55,3.45,29.0652,60.357,6.8769,267633,2.7805,-0.966
S091,Female_018_h,54,4.692,AI-Generated,2500.0,500.0,green,1250.0,0.83,0.66,0.79,15,1.724,1000.0,500.0,0.78,Erotic,Female,h,6.5,7.45,73.3265,38.1936,6.9748,275330,3.457,12.5327
S091,Female_020_v,55,4.466,Photograph,2500.0,500.0,red,1250.0,0.75,0.56,0.73,37,1.683,1000.0,500.0,0.86,Erotic,Female,v,6.2,7.35,50.7307,36.7955,7.0191,173444,4.4367,4.5166
S091,Male_011_v,56,3.654,Photograph,2500.0,500.0,red,1250.0,0.57,0.54,0.63,12,1.849,1000.0,500.0,0.25,Erotic,Male,v,3.15,4.6,40.2007,66.7949,7.44,265717,8.1808,11.1864
S091,Male_002_v,57,4.552,AI-Generated,2500.0,500.0,green,1250.0,0.71,0.5,0.67,10,1.837,1000.0,500.0,0.77,Erotic,Male,v,2.85,4.0,42.743,65.8985,7.7155,221793,11.6582,-3.6073
S091,Male_003_v,58,4.669,AI-Generated,2500.0,500.0,green,1250.0,0.38,0.1,0.37,56,3.251,1000.0,500.0,0.04,Erotic,Male,v,3.65,4.2,46.1739,49.4077,7.4926,228056,3.5967,7.3901
S091,People_146_h,59,4.407,AI-Generated,2500.0,500.0,green,1250.0,0.0,-0.36,0.0,26,1.888,1000.0,500.0,1.0,Non-erotic,People,h,2.35,4.65,49.0548,56.7789,7.6988,343985,-1.4558,4.264
S091,Faces_314_h,60,5.11,Photograph,2500.0,500.0,red,1250.0,0.0,0.14,0.27,47,1.353,1000.0,500.0,0.68,Non-erotic,Faces,h,3.3,5.25,60.1728,58.7845,7.6537,255417,-5.0633,-2.6592
S098,Faces_330_v,1,17.260899999999907,AI-Generated,2500.0,500.0,red,1250.0,0.0,-0.2,0.27,52,1.3795,1000.0,500.0,1.0,Non-erotic,Faces,v,4.45,6.35,30.0082,41.7458,7.2395,325837,-0.4702,0.9357
S098,Female_008_v,2,10.456699999999952,Photograph,2500.0,500.0,green,1250.0,0.58,0.52,0.76,21,5.008799999999813,1000.0,500.0,0.83,Erotic,Female,v,4.7,6.4,52.8173,72.8334,7.4938,155798,1.2756,4.492
S098,Female_009_h,3,9.20959999999986,AI-Generated,2500.0,500.0,red,1250.0,0.49,0.34,0.67,34,2.000699999999721,1000.0,500.0,0.26,Erotic,Female,h,5.55,6.9,43.0143,73.5278,6.6181,176869,11.341,22.514
S098,Male_016_v,4,11.076600000000091,Photograph,2500.0,500.0,green,1250.0,0.02,-0.04,0.59,35,1.9172000000001865,1000.0,500.0,1.0,Erotic,Male,v,3.6,3.5,50.2338,45.7527,7.4858,216444,12.4281,14.1233
S098,Faces_160_v,5,11.268900000000139,Photograph,2500.0,500.0,green,1250.0,0.0,0.06,0.57,26,1.7531000000000931,1000.0,500.0,1.0,Non-erotic,Faces,v,2.95,4.8,43.744,85.794,7.5611,145663,7.3603,10.0906
S098,Male_001_v,6,7.874699999999954,AI-Generated,2500.0,500.0,red,1250.0,0.0,-0.56,0.21,58,1.939199999999721,1000.0,500.0,1.0,Erotic,Male,v,3.7,4.25,60.0397,72.0716,7.7395,265152,4.5447,6.449
S098,Male_014_v,7,11.808399999999908,AI-Generated,2500.0,500.0,red,1250.0,0.13,-0.46,0.15,36,1.7452999999998136,1000.0,500.0,0.86,Erotic,Male,v,3.95,3.6,73.0604,48.9227,7.2601,151861,3.9097,2.0474
S098,Male_008_v,8,11.185300000000048,AI-Generated,2500.0,500.0,red,1250.0,0.08,-0.9,0.06,13,2.4335,1000.0,500.0,0.52,Erotic,Male,v,4.45,3.4,49.8422,61.1046,7.609,207491,14.1516,16.1108
S098,Male_024_h,9,4.9685,Photograph,2500.0,500.0,green,1250.0,0.15,0.08,0.64,16,2.670600000000093,1000.0,500.0,0.44,Erotic,Male,h,2.6,4.5,35.3457,44.1672,7.3268,201056,11.8279,13.8626
S098,People_172_v,10,5.190100000000093,AI-Generated,2500.0,500.0,red,1250.0,0.0,0.52,0.75,53,2.055,1000.0,500.0,0.64,Non-erotic,People,v,4.35,7.15,49.9957,56.3597,7.6186,359216,-8.8494,0.6884
S098,Female_004_v,11,6.21,Photograph,2500.0,500.0,green,1250.0,0.63,0.6,0.63,22,1.5588000000002793,1000.0,500.0,0.36,Erotic,Female,v,5.8,7.25,66.2497,74.0566,6.894,218444,2.2245,-3.4638
S098,Female_005_v,12,6.278800000000047,AI-Generated,2500.0,500.0,red,1250.0,0.43,0.04,0.58,24,1.8562000000001866,1000.0,500.0,0.23,Erotic,Female,v,5.6,6.25,44.8525,70.3649,7.6863,270082,11.7249,10.9722
S098,Male_006_v,13,5.842600000000093,Photograph,2500.0,500.0,green,1250.0,0.0,-0.22,0.54,6,2.403600000000093,1000.0,500.0,0.81,Erotic,Male,v,4.8,2.95,26.1872,40.1914,7.0614,206880,7.5483,10.2363
S098,Faces_335_h,14,4.39740000000014,AI-Generated,2500.0,500.0,red,1250.0,0.0,-0.06,0.24,41,1.2658999999999068,1000.0,500.0,1.0,Non-erotic,Faces,h,2.5,5.55,38.8455,76.9787,7.6725,194229,0.9408,3.6752
S098,Male_015_v,15,5.816300000000046,AI-Generated,2500.0,500.0,red,1250.0,0.27,0.56,0.78,12,2.0037999999998135,1000.0,500.0,0.64,Erotic,Male,v,2.7,4.8,20.0917,76.4888,3.8868,167601,1.4845,8.8924
S098,Male_020_v,16,7.447,AI-Generated,2500.0,500.0,red,1250.0,0.26,0.36,0.91,23,1.512,1000.0,500.0,0.27,Erotic,Male,v,3.25,3.95,76.8132,61.7412,7.1453,157062,4.0439,6.6188
S098,Female_003_v,17,9.342300000000048,AI-Generated,2500.0,500.0,red,1250.0,0.63,0.66,0.86,33,1.6877000000001865,1000.0,500.0,0.31,Erotic,Female,v,5.1,7.0,71.1543,54.6216,7.4449,118707,7.0815,2.7069
S098,People_176_h,18,4.722199999999954,Photograph,2500.0,500.0,green,1250.0,0.0,0.44,0.72,9,2.6702999999998136,1000.0,500.0,0.74,Non-erotic,People,h,4.4,7.1,74.0151,69.2438,6.6467,271588,0.256,0.081
S098,Faces_351_h,19,4.2373000000000465,Photograph,2500.0,500.0,green,1250.0,0.0,0.4,0.56,1,5.296899999999907,1000.0,500.0,1.0,Non-erotic,Faces,h,4.5,7.1,35.4262,73.7229,7.3716,170646,2.8311,6.4751
S098,Female_023_h,20,5.4725,Photograph,2500.0,500.0,green,1250.0,0.76,0.8,0.76,32,1.9990999999996277,1000.0,500.0,1.0,Erotic,Female,h,5.4,6.85,20.4158,63.53,6.0347,214797,1.8632,7.0814
S098,Female_001_h,21,7.155399999999907,Photograph,2500.0,500.0,green,1250.0,0.64,0.6,0.81,55,4.1625,1000.0,500.0,0.69,Erotic,Female,h,5.3,6.9,58.36,49.2428,7.2143,249227,27.1818,10.7039
S098,Male_023_v,22,5.287300000000046,AI-Generated,2500.0,500.0,red,1250.0,0.27,0.06,0.4,49,1.09,1000.0,500.0,0.24,Erotic,Male,v,3.0,5.05,51.0533,59.4542,7.7168,201176,12.5798,16.3443
S098,Female_019_h,23,5.686699999999953,Photograph,2500.0,500.0,green,1250.0,0.77,0.74,0.76,5,2.8103000000002796,1000.0,500.0,0.48,Erotic,Female,h,5.0,6.4,48.6266,36.3153,7.1507,254048,23.4717,33.9492
S098,People_146_h,24,6.337600000000093,Photograph,2500.0,500.0,green,1250.0,0.0,-0.32,0.0,31,1.7171999999997205,1000.0,500.0,1.0,Non-erotic,People,h,2.35,4.65,49.0548,56.7789,7.6988,343985,-1.4558,4.264
S098,Faces_328_v,25,4.805299999999813,Photograph,2500.0,500.0,green,1250.0,0.0,0.06,0.3,2,3.660199999999721,1000.0,500.0,1.0,Non-erotic,Faces,v,2.7,4.85,35.5883,57.6711,7.3988,171031,-0.3112,-1.7416
S098,Female_016_h,26,4.920400000000139,AI-Generated,2500.0,500.0,red,1250.0,0.49,0.08,0.54,57,1.6412000000001865,1000.0,500.0,0.0,Erotic,Female,h,4.5,6.65,52.7456,37.7359,7.2035,198286,33.7434,20.4305
S098,Male_017_v,27,8.513199999999953,Photograph,2500.0,500.0,green,1250.0,0.19,-0.04,0.54,4,2.8481999999997205,1000.0,500.0,0.91,Erotic,Male,v,4.0,3.8,31.538,56.3546,7.2051,276400,5.2385,7.6499
S098,Faces_184_h,28,5.9265,AI-Generated,2500.0,500.0,red,1250.0,0.0,-0.02,0.36,18,1.736399999999907,1000.0,500.0,0.79,Non-erotic,Faces,h,2.45,5.6,33.5125,62.699,7.5512,186474,11.1965,23.2193
S098,Faces_352_h,29,6.3435,Photograph,2500.0,500.0,green,1250.0,0.32,0.26,0.31,11,1.9867999999998136,1000.0,500.0,1.0,Non-erotic,Faces,h,4.15,6.7,39.6994,55.2244,7.6593,293080,1.4487,1.8242
S098,Female_013_h,30,6.699199999999953,AI-Generated,2500.0,500.0,red,1250.0,0.64,-0.28,0.64,47,1.5375,1000.0,500.0,0.79,Erotic,Female,h,5.5,6.85,21.5101,68.6277,4.6639,137297,3.4277,3.1779
S098,Male_022_v,31,5.926700000000186,Photograph,2500.0,500.0,green,1250.0,0.0,-1.0,0.27,39,2.516100000000093,1000.0,500.0,0.85,Erotic,Male,v,5.15,3.1,43.1253,52.5585,7.6091,257785,2.6258,12.346
S098,People_157_h,32,4.795400000000139,Photograph,2500.0,500.0,green,1250.0,0.0,0.46,0.75,59,1.5392999999998136,1000.0,500.0,1.0,Non-erotic,People,h,3.05,5.25,39.5283,67.7615,7.7856,400343,4.2241,5.451
S098,Female_011_h,33,5.379700000000186,Photograph,2500.0,500.0,green,1250.0,0.74,0.56,0.74,37,1.6056999999997206,1000.0,500.0,0.2,Erotic,Female,h,5.85,7.6,59.689,56.5583,7.4167,142606,7.0771,8.9211
S098,Faces_314_h,34,3.111600000000093,AI-Generated,2500.0,500.0,red,1250.0,0.0,0.04,0.52,20,1.524100000000093,1000.0,500.0,1.0,Non-erotic,Faces,h,3.3,5.25,60.1728,58.7845,7.6537,255417,-5.0633,-2.6592
S098,Male_002_v,35,5.524300000000046,Photograph,2500.0,500.0,green,1250.0,0.36,0.12,0.57,50,2.362200000000186,1000.0,500.0,0.86,Erotic,Male,v,2.85,4.0,42.743,65.8985,7.7155,221793,11.6582,-3.6073
S098,People_132_h,36,4.9340999999998605,AI-Generated,2500.0,500.0,red,1250.0,0.0,0.02,0.23,14,1.6914000000003724,1000.0,500.0,0.14,Non-erotic,People,h,3.5,4.9,46.8945,57.9992,7.5629,211838,-2.9026,11.8506
S098,Female_015_v,37,4.3868999999999065,AI-Generated,2500.0,500.0,red,1250.0,0.55,0.56,0.77,3,3.5899000000003727,1000.0,500.0,0.22,Erotic,Female,v,5.55,7.3,65.2389,53.402,7.5418,171124,8.0169,14.7847
S098,Female_012_v,38,5.688599999999861,Photograph,2500.0,500.0,green,1250.0,0.67,0.6,0.81,29,2.9086999999997207,1000.0,500.0,0.57,Erotic,Female,v,5.15,7.05,57.6698,65.0532,7.8207,207243,4.5309,8.2501
S098,Female_018_h,39,5.914100000000093,Photograph,2500.0,500.0,green,1250.0,0.84,0.74,0.87,15,3.061399999999907,1000.0,500.0,0.92,Erotic,Female,h,6.5,7.45,73.3265,38.1936,6.9748,275330,3.457,12.5327
S098,Female_006_v,40,6.344800000000046,AI-Generated,2500.0,500.0,red,1250.0,0.79,0.78,0.9,46,2.158899999999907,1000.0,500.0,0.23,Erotic,Female,v,5.7,7.1,63.1318,63.865,7.7492,186016,2.4502,14.6292
S098,Female_017_v,41,9.119300000000049,AI-Generated,2500.0,500.0,red,1250.0,0.92,0.54,0.83,45,2.3100999999996277,1000.0,500.0,0.45,Erotic,Female,v,5.75,7.2,30.0066,71.3798,7.3457,261977,11.5136,10.9459
S098,Female_020_v,42,8.2015,AI-Generated,2500.0,500.0,red,1250.0,0.78,0.84,0.94,8,1.989100000000093,1000.0,500.0,1.0,Erotic,Female,v,6.2,7.35,50.7307,36.7955,7.0191,173444,4.4367,4.5166
S098,Female_002_h,43,8.47940000000014,Photograph,2500.0,500.0,green,1250.0,0.94,0.84,0.94,60,3.716,1000.0,500.0,1.0,Erotic,Female,h,5.85,7.4,32.6608,57.3367,7.5265,428384,0.1224,13.5464
S098,Male_003_v,44,7.2135,AI-Generated,2500.0,500.0,red,1250.0,0.15,-0.08,0.46,54,2.2150999999996275,1000.0,500.0,1.0,Erotic,Male,v,3.65,4.2,46.1739,49.4077,7.4926,228056,3.5967,7.3901
S098,People_187_h,45,5.574199999999953,AI-Generated,2500.0,500.0,red,1250.0,0.47,0.08,0.47,10,2.742700000000186,1000.0,500.0,1.0,Non-erotic,People,h,4.55,6.9,48.6317,72.6593,7.9149,445830,-1.5361,3.8181
S098,People_056_h,46,7.087800000000047,Photograph,2500.0,500.0,green,1250.0,0.0,0.02,0.0,51,1.4172999999998135,1000.0,500.0,0.92,Non-erotic,People,h,2.15,5.15,37.8293,68.5276,7.7565,159859,-0.427,2.1235
S098,Male_005_v,47,6.885,AI-Generated,2500.0,500.0,red,1250.0,0.0,-0.36,0.21,56,1.086899999999907,1000.0,500.0,0.27,Erotic,Male,v,4.75,3.2,19.09,43.8873,6.7516,170084,11.4089,17.2027
S098,Male_012_h,48,8.889100000000093,AI-Generated,2500.0,500.0,red,1250.0,0.12,-0.16,0.57,17,1.5215,1000.0,500.0,0.3,Erotic,Male,h,2.95,3.55,76.3947,43.9723,7.2393,331233,4.1326,8.2885
S098,People_116_h,49,4.3304000000001395,Photograph,2500.0,500.0,green,1250.0,0.0,0.44,0.55,42,1.5198999999999068,1000.0,500.0,1.0,Non-erotic,People,h,3.95,6.55,36.0174,75.2758,7.6169,324300,-0.8448,-1.976
S098,Male_011_v,50,6.833,Photograph,2500.0,500.0,green,1250.0,0.05,-0.58,0.4,43,2.3945,1000.0,500.0,0.48,Erotic,Male,v,3.15,4.6,40.2007,66.7949,7.44,265717,8.1808,11.1864
S098,Male_009_v,51,8.850699999999954,Photograph,2500.0,500.0,green,1250.0,0.0,0.14,0.63,38,3.4972000000001864,1000.0,500.0,0.32,Erotic,Male,v,2.85,4.45,43.2111,60.8704,7.489,271374,13.4711,15.6762
S098,Female_022_h,52,8.452699999999954,Photograph,2500.0,500.0,green,1250.0,0.82,0.6,0.81,28,2.8235,1000.0,500.0,1.0,Erotic,Female,h,6.1,7.05,56.5834,63.7769,7.3921,216160,15.4662,4.3765
S098,People_190_h,53,4.063399999999907,AI-Generated,2500.0,500.0,red,1250.0,0.0,0.7,0.66,48,1.3836000000000932,1000.0,500.0,0.81,Non-erotic,People,h,5.0,7.6,43.0061,55.7373,7.6983,385125,-0.7026,-13.3812
S098,Male_025_v,54,5.081899999999907,Photograph,2500.0,500.0,green,1250.0,0.0,0.1,0.64,44,3.186700000000186,1000.0,500.0,0.85,Erotic,Male,v,3.55,3.45,29.0652,60.357,6.8769,267633,2.7805,-0.966
S098,Faces_234_h,55,4.84090000000014,Photograph,2500.0,500.0,green,1250.0,0.0,-0.14,0.39,25,1.6521000000000932,1000.0,500.0,1.0,Non-erotic,Faces,h,4.0,6.2,41.9783,67.2103,7.8073,506847,-3.0751,15.1934
S098,Male_013_v,56,4.295699999999953,Photograph,2500.0,500.0,green,1250.0,0.0,0.6,0.59,19,3.5159000000003724,1000.0,500.0,1.0,Erotic,Male,v,3.75,3.7,44.0686,86.7349,7.4514,293448,11.5375,24.8859
S098,Male_007_h,57,4.3102000000001865,AI-Generated,2500.0,500.0,red,1250.0,0.0,0.14,0.57,27,2.0109000000003725,1000.0,500.0,0.37,Erotic,Male,h,4.05,3.3,50.1922,54.4775,7.6965,469938,3.1066,14.9059
S098,People_169_h,58,3.7776999999999537,AI-Generated,2500.0,500.0,red,1250.0,0.0,0.2,0.52,7,2.7607000000001864,1000.0,500.0,1.0,Non-erotic,People,h,4.15,6.6,54.9775,81.4202,7.7471,466618,0.3259,3.9071
S098,Female_021_h,59,5.507399999999907,AI-Generated,2500.0,500.0,red,1250.0,0.76,0.8,0.76,40,1.7853999999999068,1000.0,500.0,0.84,Erotic,Female,h,6.3,7.1,62.5048,59.7605,7.3816,237825,8.8278,10.335
S098,Faces_349_h,60,4.349300000000047,AI-Generated,2500.0,500.0,red,1250.0,0.0,0.1,0.4,30,2.2243000000002793,1000.0,500.0,0.62,Non-erotic,Faces,h,2.75,5.65,30.7027,59.0963,7.5596,215553,0.697,0.5981
S099,Faces_184_h,1,28.200099999904637,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.14,0.0,34,8.278900000095367,1000.0,500.0,0.58,Non-erotic,Faces,h,3.05,5.8,33.5125,62.699,7.5512,186474,11.1965,23.2193
S099,Female_001_h,2,19.48640000009537,Photograph,2500.0,500.0,blue,1250.0,0.0,-1.0,0.29,56,4.021300000190735,1000.0,500.0,0.18,Erotic,Female,h,3.35,5.4,58.36,49.2428,7.2143,249227,27.1818,10.7039
S099,Male_006_v,3,27.215900000095367,AI-Generated,2500.0,500.0,green,1250.0,0.04,0.06,0.67,60,6.042399999618531,1000.0,500.0,0.54,Erotic,Male,v,4.85,4.45,26.1872,40.1914,7.0614,206880,7.5483,10.2363
S099,Faces_314_h,4,38.30159999990463,Photograph,2500.0,500.0,blue,1250.0,0.0,0.42,0.56,52,3.603700000286102,1000.0,500.0,0.57,Non-erotic,Faces,h,2.9,5.75,60.1728,58.7845,7.6537,255417,-5.0633,-2.6592
S099,People_157_h,5,25.398799999713898,Photograph,2500.0,500.0,blue,1250.0,0.0,0.6,0.83,30,12.669300000190736,1000.0,500.0,0.5,Non-erotic,People,h,3.15,5.35,39.5283,67.7615,7.7856,400343,4.2241,5.451
S099,Female_015_v,6,18.424200000286103,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.26,0.75,10,4.3825,1000.0,500.0,0.69,Erotic,Female,v,4.05,6.4,65.2389,53.402,7.5418,171124,8.0169,14.7847
S099,Male_015_v,7,22.369400000095368,AI-Generated,2500.0,500.0,green,1250.0,0.0,-0.24,0.68,40,3.154,1000.0,500.0,0.66,Erotic,Male,v,4.1,6.6,20.0917,76.4888,3.8868,167601,1.4845,8.8924
S099,Female_020_v,8,19.182099999904636,Photograph,2500.0,500.0,blue,1250.0,0.0,0.1,0.8,54,2.790800000190735,1000.0,500.0,0.58,Erotic,Female,v,4.2,4.9,50.7307,36.7955,7.0191,173444,4.4367,4.5166
S099,Faces_349_h,9,19.415400000095367,Photograph,2500.0,500.0,blue,1250.0,0.0,0.06,0.55,17,2.9914000000953673,1000.0,500.0,0.68,Non-erotic,Faces,h,3.45,6.7,30.7027,59.0963,7.5596,215553,0.697,0.5981
S099,Faces_328_v,10,15.088199999809264,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.12,0.57,25,3.02089999961853,1000.0,500.0,0.74,Non-erotic,Faces,v,3.35,5.5,35.5883,57.6711,7.3988,171031,-0.3112,-1.7416
S099,Male_003_v,11,17.955099999904633,AI-Generated,2500.0,500.0,green,1250.0,0.0,-0.08,0.77,47,7.378699999809265,1000.0,500.0,0.36,Erotic,Male,v,5.0,6.25,46.1739,49.4077,7.4926,228056,3.5967,7.3901
S099,Male_024_h,12,17.719300000190735,Photograph,2500.0,500.0,blue,1250.0,0.06,0.28,0.77,16,4.452,1000.0,500.0,0.62,Erotic,Male,h,5.15,6.6,35.3457,44.1672,7.3268,201056,11.8279,13.8626
S099,Male_025_v,13,27.383100000381468,Photograph,2500.0,500.0,blue,1250.0,0.01,-0.1,0.57,22,3.8187000002861025,1000.0,500.0,0.64,Erotic,Male,v,3.65,4.5,29.0652,60.357,6.8769,267633,2.7805,-0.966
S099,People_116_h,14,17.7975,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.16,0.63,29,4.539099999904632,1000.0,500.0,0.53,Non-erotic,People,h,5.15,7.6,36.0174,75.2758,7.6169,324300,-0.8448,-1.976
S099,People_132_h,15,10.342099999904633,Photograph,2500.0,500.0,blue,1250.0,0.0,0.18,0.64,6,9.958800000190736,1000.0,500.0,0.55,Non-erotic,People,h,2.85,4.5,46.8945,57.9992,7.5629,211838,-2.9026,11.8506
S099,Faces_351_h,16,12.424300000190737,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.2,0.6,14,3.921400000095368,1000.0,500.0,0.46,Non-erotic,Faces,h,4.65,7.05,35.4262,73.7229,7.3716,170646,2.8311,6.4751
S099,Male_020_v,17,23.879699999809265,AI-Generated,2500.0,500.0,green,1250.0,0.15,0.56,0.9,9,6.290700000286102,1000.0,500.0,0.69,Erotic,Male,v,4.8,6.25,76.8132,61.7412,7.1453,157062,4.0439,6.6188
S099,Male_017_v,18,14.437799999713897,Photograph,2500.0,500.0,blue,1250.0,0.0,-0.94,0.05,41,4.4922999997138975,1000.0,500.0,0.39,Erotic,Male,v,4.7,4.45,31.538,56.3546,7.2051,276400,5.2385,7.6499
S099,Female_004_v,19,11.184,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.06,0.74,24,4.451,1000.0,500.0,0.67,Erotic,Female,v,3.6,5.85,66.2497,74.0566,6.894,218444,2.2245,-3.4638
S099,Faces_330_v,20,22.990199999809263,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.08,0.41,48,3.8144000000953677,1000.0,500.0,0.61,Non-erotic,Faces,v,4.25,6.9,30.0082,41.7458,7.2395,325837,-0.4702,0.9357
S099,People_190_h,21,25.868300000190732,Photograph,2500.0,500.0,blue,1250.0,0.0,0.6,0.76,11,3.993,1000.0,500.0,0.71,Non-erotic,People,h,5.05,7.65,43.0061,55.7373,7.6983,385125,-0.7026,-13.3812
S099,People_056_h,22,15.273900000095367,Photograph,2500.0,500.0,blue,1250.0,0.0,0.0,0.51,42,2.681300000190735,1000.0,500.0,0.64,Non-erotic,People,h,2.5,5.6,37.8293,68.5276,7.7565,159859,-0.427,2.1235
S099,Male_022_v,23,34.79690000009537,Photograph,2500.0,500.0,blue,1250.0,0.58,0.62,0.76,38,3.13,1000.0,500.0,0.65,Erotic,Male,v,5.45,4.35,43.1253,52.5585,7.6091,257785,2.6258,12.346
S099,Male_008_v,24,18.785,Photograph,2500.0,500.0,blue,1250.0,0.12,0.1,0.61,58,4.193299999713898,1000.0,500.0,0.58,Erotic,Male,v,4.7,5.75,49.8422,61.1046,7.609,207491,14.1516,16.1108
S099,Faces_160_v,25,13.959699999809263,Photograph,2500.0,500.0,blue,1250.0,0.0,0.04,0.53,28,7.773199999809266,1000.0,500.0,0.57,Non-erotic,Faces,v,3.45,3.8,43.744,85.794,7.5611,145663,7.3603,10.0906
S099,Faces_234_h,26,15.250599999904633,Photograph,2500.0,500.0,blue,1250.0,0.0,0.56,0.67,44,3.142099999904633,1000.0,500.0,0.58,Non-erotic,Faces,h,4.6,6.7,41.9783,67.2103,7.8073,506847,-3.0751,15.1934
S099,Male_016_v,27,19.003799999713898,AI-Generated,2500.0,500.0,green,1250.0,0.0,-0.1,0.57,19,6.046700000286102,1000.0,500.0,0.48,Erotic,Male,v,5.45,5.85,50.2338,45.7527,7.4858,216444,12.4281,14.1233
S099,People_176_h,28,15.913400000095367,Photograph,2500.0,500.0,blue,1250.0,0.0,0.66,0.63,53,3.8895,1000.0,500.0,0.64,Non-erotic,People,h,4.7,7.45,74.0151,69.2438,6.6467,271588,0.256,0.081
S099,Female_017_v,29,22.927599999904636,Photograph,2500.0,500.0,blue,1250.0,0.01,-0.06,0.62,12,6.062800000190735,1000.0,500.0,0.29,Erotic,Female,v,4.7,5.3,30.0066,71.3798,7.3457,261977,11.5136,10.9459
S099,Faces_352_h,30,15.749800000190737,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.72,0.7,4,7.041300000190735,1000.0,500.0,0.6,Non-erotic,Faces,h,4.8,7.0,39.6994,55.2244,7.6593,293080,1.4487,1.8242
S099,Female_009_h,31,13.711800000190737,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.06,0.92,43,3.166,1000.0,500.0,0.53,Erotic,Female,h,4.7,5.1,43.0143,73.5278,6.6181,176869,11.341,22.514
S099,Male_014_v,32,15.706400000095368,Photograph,2500.0,500.0,blue,1250.0,0.0,0.0,0.67,15,7.022700000286102,1000.0,500.0,0.54,Erotic,Male,v,5.0,6.05,73.0604,48.9227,7.2601,151861,3.9097,2.0474
S099,Male_013_v,33,25.71040000009537,AI-Generated,2500.0,500.0,green,1250.0,0.44,0.5,0.81,37,4.372700000286103,1000.0,500.0,0.65,Erotic,Male,v,5.3,6.25,44.0686,86.7349,7.4514,293448,11.5375,24.8859
S099,Female_018_h,34,26.757400000095366,Photograph,2500.0,500.0,blue,1250.0,0.03,0.4,0.89,32,3.807,1000.0,500.0,0.63,Erotic,Female,h,4.1,5.4,73.3265,38.1936,6.9748,275330,3.457,12.5327
S099,Male_011_v,35,13.864700000286103,AI-Generated,2500.0,500.0,green,1250.0,0.01,0.0,0.72,23,3.2502000002861022,1000.0,500.0,0.44,Erotic,Male,v,4.5,5.4,40.2007,66.7949,7.44,265717,8.1808,11.1864
S099,Female_012_v,36,13.322800000190737,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.0,0.68,5,7.758699999809265,1000.0,500.0,0.57,Erotic,Female,v,4.15,5.7,57.6698,65.0532,7.8207,207243,4.5309,8.2501
S099,Female_016_h,37,13.6255,Photograph,2500.0,500.0,blue,1250.0,0.0,0.0,0.69,35,3.3786999998092653,1000.0,500.0,0.4,Erotic,Female,h,3.5,5.85,52.7456,37.7359,7.2035,198286,33.7434,20.4305
S099,Female_008_v,38,20.3425,AI-Generated,2500.0,500.0,green,1250.0,0.02,0.06,0.69,7,10.354699999809263,1000.0,500.0,0.68,Erotic,Female,v,3.75,5.45,52.8173,72.8334,7.4938,155798,1.2756,4.492
S099,Female_021_h,39,13.717900000095367,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.0,0.72,39,3.595700000286102,1000.0,500.0,0.62,Erotic,Female,h,4.45,4.3,62.5048,59.7605,7.3816,237825,8.8278,10.335
S099,Female_023_h,40,15.61589999961853,AI-Generated,2500.0,500.0,green,1250.0,0.0,0.0,0.67,21,5.02,1000.0,500.0,0.47,Erotic,Female,h,4.55,5.85,20.4158,63.53,6.0347,214797,1.8632,7.0814
S099,Male_009_v,41,14.532400000095368,Photograph,2500.0,500.0,blue,1250.0,0.01,0.38,0.74,20,6.663099999904633,1000.0,500.0,0.8,Erotic,Male,v,4.85,6.15,43.2111,60.8704,7.489,271374,13.4711,15.6762
S099,Male_001_v,42,16.452800000190734,AI-Generated,2500.0,500.0,green,1250.0,0.0,-0.08,0.26,8,3.0165,1000.0,500.0,0.66,Erotic,Male,v,4.55,5.7,60.0397,72.0716,7.7395,265152,4.5447,6.449
S099,Male_023_v,43,24.481300000190732,AI-Generated,2500.0,500.0,green,1250.0,0.25,0.64,0.87,46,2.5105,1000.0,500.0,0.59,Erotic,Male,v,5.15,6.6,51.0533,59.4542,7.7168,201176,12.5798,16.3443
S099,Male_007_h,44,26.247,Photograph,2500.0,500.0,blue,1250.0,0.26,0.48,0.62,27,4.656699999809265,1000.0,500.0,0.69,Erotic,Male,h,4.1,4.95,50.1922,54.4775,7.6965,469938,3.1066,14.9059
